0,1,2
48,5065,80.13
47,2316,10.45
87,6463,81.11
63,4221,9.84
63,6128,61.92
85,775,9.57
86,3473,63.84
42,5952,8.54
3,8886,17.78
54,4778,32.56
35,3542,51.62
70,3731,86.52
9,1619,26.05
60,5501,45.8
35,4072,33.45
50,1327,56.56
89,8626,4.59
85,763,47.9
65,9474,71.17
41,2968,6.04
86,8285,13.17
19,3847,77.79
18,2632,48.08
91,385,99.95
21,7133,1.17
7,2251,46
74,8845,76.05
91,7023,96.37
16,9065,83.17
37,836,33.9
47,9593,87.68
17,9555,38.81
86,4547,82.13
31,9278,76.42
44,1827,82.28
66,9200,16.4
0,4310,4.74
85,8529,51.16
12,4486,23.74
94,9175,76.07
92,604,54.68
19,3204,46.02
77,5876,53.42
25,2719,47.46
94,6535,89.64
62,8553,65.74
31,9191,25.18
65,2063,76.46
68,1253,90.56
28,1066,63.42
45,5193,53.65
86,306,82.56
79,6860,60.7
71,8076,74
94,5071,28.89
47,1349,70.15
50,3160,13.9
99,7112,22.36
40,8248,89.75
40,5652,32.21
92,5550,8.19
48,5948,7.13
50,7639,43.97
85,8016,71.38
44,4143,29.37
90,3065,83.69
2,9238,2.16
51,3928,32
39,6630,82.25
92,9282,21.57
10,5362,42.91
39,4302,78.29
90,3527,30.46
53,7677,29.68
6,8081,51.6
29,5485,73.06
1,5202,95.65
58,7767,99.57
86,357,23.41
34,6368,3.89
23,5379,67.46
72,3110,87.1
12,9155,30.61
80,924,9.84
4,3380,14.27
82,5137,20.29
43,2243,94.56
84,1231,88.74
13,5876,92.55
42,4653,94.51
32,3258,99.44
83,2770,63.27
9,1393,49.13
29,9368,34.62
39,5166,83.08
92,9115,42.78
5,1022,6.49
33,6472,25.47
51,8482,36.55
5,5958,24.12
4,4734,70.82
16,8823,7.39
76,6713,81.84
68,3024,2.97
32,6847,92.97
69,1240,95.74
59,5025,31.06
15,7343,75.32
76,4932,52.35
4,2052,5.9
40,2939,62.39
16,1601,43.06
48,7714,32.67
20,3,9.13
69,9423,66.69
24,7708,25.64
11,919,46.34
65,1503,20.95
25,4884,70.17
63,3066,3.64
24,2566,71.68
64,2087,68.35
25,3446,0.75
99,7191,34.13
95,3689,73.93
50,6791,53.95
15,5173,30.33
88,3018,73.13
41,3480,68.66
20,2088,82.32
7,3342,62.96
15,5312,49.34
83,570,67.31
15,8200,40.96
75,5555,3.83
42,7092,76.33
80,8583,71.17
14,266,86.75
76,4077,75.22
97,8019,31.88
31,7022,90.22
62,7366,13.25
63,8643,53.56
76,1775,98.75
68,2698,3.62
83,5475,52.56
92,4771,53.47
61,6726,57.79
3,2925,15.79
93,4939,58.95
16,8080,81.88
16,9807,92.06
63,7426,63.17
63,1027,43.53
74,2877,70.03
9,9513,37.71
38,4215,16.59
13,609,35.01
71,9375,44.22
44,7869,54.52
71,2476,74.11
64,6791,2.85
14,2169,17.84
88,7871,12.23
55,886,42.39
93,4954,7.71
26,5386,99.22
50,9285,80.58
33,2901,50.05
45,2103,3.7
24,8472,88.17
46,929,83.18
92,5633,27.69
53,1039,62.85
53,6796,36.03
35,6518,98.14
28,4726,22.56
89,6521,12.58
73,6885,23.71
64,3026,91.75
9,8868,9.56
12,9375,22.54
79,9070,11.31
88,4569,30.16
85,6452,24.73
8,172,89.22
69,7705,90.25
0,3236,69.01
44,973,67.99
84,5480,20.66
92,405,22.45
33,5087,76.16
3,6179,33.38
44,131,45.43
78,2479,94.68
22,9074,70.43
84,6805,73.95
50,6333,67.79
11,1326,52.46
19,7943,48.27
67,7144,73.04
11,9874,46.12
0,4568,11.48
42,5320,44.3
45,8920,38.75
55,1079,59.71
6,1387,62.68
72,4906,97.94
99,4526,42.32
73,4438,14.26
70,4489,84.44
68,4791,84.79
75,6637,94.51
66,1757,34.04
99,2049,92.64
9,2752,88.71
95,8586,30.16
57,5466,35.16
59,1844,54.41
8,7563,91.21
82,6014,44.32
22,4646,4.62
42,7712,86.81
50,1735,87.3
88,1041,50.41
85,8867,67.85
54,3213,47.11
47,9041,95.14
92,9004,70.58
93,3986,86.16
2,7216,42.86
6,2452,49.54
52,5451,75.92
29,3106,23.46
93,2535,96.16
87,2990,74.44
29,4510,15.13
10,8829,10.2
43,8593,71.02
13,8690,16.59
58,7582,13.13
33,2930,93.53
75,2478,58.41
74,9790,48.53
47,4702,77.88
92,5085,23.8
47,2148,77.7
91,6622,98.25
36,153,15.09
9,699,3.46
94,590,22.23
52,9188,23.02
39,4833,11.52
48,1069,86.86
54,3385,89.3
28,4229,6.71
6,5835,7.31
97,4461,53.26
47,9294,23.82
85,9137,80.05
87,7932,99.51
17,9413,64.79
72,6624,29.7
48,9686,38.11
27,2327,34.24
82,9000,98.53
1,9989,82.3
59,5588,51.7
80,7033,61.36
94,2931,97.84
83,3546,29.7
55,4511,13.28
34,6373,18.2
91,4137,78.91
25,5440,99.45
58,5054,10.87
28,71,36.07
61,872,4.59
45,2013,50.24
99,4487,85.76
38,2064,80.3
24,527,44.19
33,6411,38.91
43,9861,29.61
9,8069,47.76
49,9739,10.75
47,6651,11.45
55,7019,6
55,2377,16.36
29,595,44.08
79,457,52.89
9,8353,69.91
48,5484,87.51
24,9174,84.8
71,4041,28.83
40,3491,30.71
15,8907,64.04
40,6709,88.05
83,2343,43.68
37,3217,9.87
60,5486,78.3
6,8560,85.79
38,8806,61.24
2,3264,33.84
40,6401,28.11
45,3982,71.07
28,7585,57.64
64,1730,63.47
45,2886,51.92
96,6328,80.82
65,8029,69.3
44,2796,67.06
22,4465,63.25
18,8535,45.27
40,2270,40.01
11,9671,98.12
84,5432,76.27
53,6403,55.76
33,2110,30.75
19,6023,80.24
55,3431,36.85
18,1827,19.65
6,372,57.52
71,7020,35.31
98,8496,99.43
90,3303,41.66
2,7684,88.9
92,6892,52.58
56,2044,48.44
3,1766,89.29
37,5210,1.83
11,9299,68.62
33,7965,60.59
36,2009,38.13
60,1187,30.49
5,1205,51.09
70,2200,51.43
28,6274,68.54
94,6362,38.63
46,2918,15.32
50,7689,95.29
53,7529,71.76
15,7445,28.21
0,3643,92.14
12,1505,65.79
66,2235,57.31
32,6698,20.51
7,7943,34.04
81,6931,76.25
1,6497,90.77
39,9253,98.12
0,6320,57.64
73,1243,97.03
90,4257,62.41
73,7020,38.77
6,8469,18.6
67,2208,37.25
26,3866,99.24
71,3705,82.51
67,5086,0.82
51,695,24.97
70,4149,75.46
11,157,73.88
38,4554,20.03
60,513,3.49
56,2273,15.77
35,4632,3.97
74,4087,1.86
50,5803,76.82
72,1079,76.54
78,2966,1.4
40,4229,72.02
95,4485,12.44
0,6192,20.84
88,6587,33.23
57,280,10.58
63,1024,57.07
30,540,90.88
70,9549,57.91
99,6716,55.51
68,7207,57.59
34,7184,84.47
99,5953,44.1
15,1036,56.67
25,2506,11.87
52,8692,2.87
50,9112,40.97
35,7931,48.78
67,2585,72.38
66,6073,77.59
28,7018,45.9
9,3388,56.43
28,1499,74.99
66,2325,56.43
71,9529,76.54
99,5683,23.54
86,8142,2.4
80,4280,78.8
27,1303,21.94
71,6549,73.59
93,4597,49.76
28,5188,51.92
30,2181,20.1
35,1847,39.6
6,2085,35.1
91,2954,44.76
58,5014,7.5
84,1055,28.17
26,7362,96.21
54,8416,58.72
86,5327,7.8
53,9581,37.74
91,4488,23.82
49,7745,32.02
52,9768,86.05
36,9222,40.35
31,7151,60.86
85,834,59.67
85,8334,49.8
32,6557,59.85
53,1684,84.2
73,814,77.58
11,5314,9.04
83,9761,15.31
36,239,83.44
32,2737,21.8
5,8633,6.03
77,7274,66.14
3,8573,66.31
55,6352,82.61
34,6944,29.47
53,509,75.43
42,8249,87.59
33,2218,14.68
93,8159,38.91
15,556,95.32
17,5920,64.64
73,4223,89.93
2,5567,68.09
8,1309,26.56
86,4011,12.12
22,5016,21.23
36,5496,10.41
79,6147,75.46
46,9608,43.15
56,6569,75.16
93,8691,74.93
14,3992,44.43
32,7095,31.83
73,4728,17.63
86,6144,61.39
69,4485,59.32
37,2605,63.88
11,4666,32.76
18,6892,31.14
91,9602,96.47
83,6904,35.76
0,5978,60.92
3,2479,42.55
38,276,48.3
95,1634,11.94
60,6643,63.56
40,766,98.1
9,3214,57.69
19,7123,12.22
1,77,49.67
81,4464,76.42
69,7479,28.84
55,9319,68.31
94,4922,28.19
62,3281,24.79
11,7708,26.97
92,4948,97.97
21,8014,89.95
26,5240,93.49
78,5180,11.46
90,3983,15.82
37,2957,14.78
73,551,34.85
39,4656,42.63
70,7452,76.39
40,2454,91.7
58,9282,45.14
93,6928,58.78
81,9355,12.49
66,6501,14.95
47,2178,70.76
65,5967,90.04
3,3871,30.93
29,4564,21.82
55,6317,3.7
35,9614,72.74
87,4718,62.32
45,7665,65.18
4,6240,61.03
58,8523,83.92
87,6536,15.86
43,9287,9.24
61,2764,7.75
53,855,64.77
74,7712,80.24
97,128,66.31
54,5173,68.83
72,5777,16.59
43,3360,32.69
24,8062,22.24
82,5882,77.43
61,1891,14.52
5,2891,24.28
47,4341,51.51
85,3232,31.54
83,6761,71.91
61,4082,76.48
70,6119,42.66
30,1835,11.48
78,7502,31.37
87,1990,37.52
17,9444,46.47
0,3595,72.19
37,5873,61.19
77,6575,22.73
77,110,79.46
71,5590,72.21
89,8811,97.66
11,1676,21.63
65,8663,78.8
10,2844,98.05
54,3750,92.37
43,7263,29.79
67,287,38.7
78,1466,76.33
29,2382,83.52
19,1643,83.87
41,7243,77.16
20,4249,13.06
14,7140,83.38
65,5868,68.95
54,3417,59.32
90,4153,48.19
51,7368,34.92
42,1096,79.99
75,5309,7.51
33,8017,35.99
81,4500,83.35
91,2922,47.77
61,6853,18.19
0,3308,5.03
1,3470,94.07
71,5290,81.93
58,2161,96.25
8,1511,70.56
89,9469,55.11
98,8396,84.36
76,7847,30.03
63,9790,67.61
92,8142,97.96
89,3796,74.91
37,3278,44.01
96,1120,36.37
63,9086,14.28
93,417,42.76
98,3955,17.48
84,5308,57.3
71,3070,76.77
32,6067,95.22
74,7353,73.24
59,1020,38.54
6,3506,8.65
13,3699,34.94
24,1019,7.67
89,597,5.27
6,5144,42.64
66,1504,66.73
25,3818,20.38
16,9246,54.01
64,8369,14.7
40,8863,8.77
41,3541,62.03
81,7641,42.21
13,2926,42.51
88,4973,57.58
82,5598,10.65
68,8516,36.15
26,7000,41.76
95,5104,74.47
32,9396,53.06
76,9210,62.06
1,8609,47.21
23,7992,84.6
46,8527,18.47
97,1992,90.19
71,2984,42.85
33,7008,61.77
12,9238,55.56
33,537,90.56
97,1764,89.24
44,8811,31.67
9,4520,44.07
54,6335,81.06
48,2867,87.86
95,5804,69.16
8,1264,33.04
24,329,32.18
69,7102,91.71
11,6749,4.32
64,1034,48.8
0,3307,18.87
76,3320,32.48
33,3149,88.72
26,1229,87.53
89,3888,37.12
70,4331,59.76
24,9060,75.25
82,5892,96.74
28,38,74.49
10,8309,57.15
78,6159,69.47
81,1939,41.91
44,8157,51.69
10,7877,67.5
82,8861,90.41
76,6803,83.48
24,7666,49.94
3,5162,84.47
14,9927,45.56
48,1905,41.58
61,106,63.42
74,8144,4.85
72,2510,57.47
60,8840,74.17
9,2573,12.32
49,6459,38.44
2,8661,7.9
10,6260,50.55
99,8164,26.16
41,515,75.34
45,9637,45.21
71,5659,59.84
24,495,48.72
74,1367,60.22
38,3384,25.38
27,543,32.34
18,7666,49.87
92,1573,3.32
66,5760,76.3
43,5635,54.12
21,2022,59
77,6461,59.88
13,498,83.06
67,5232,24.72
1,5891,36.36
45,5570,14.96
30,820,71.52
18,8002,94.09
54,5632,68.01
87,5976,65.46
20,1901,91.44
34,3767,73.92
83,1247,40.62
84,1829,87.24
37,4624,83.69
30,8347,93.47
36,4187,42.56
88,1346,1.12
47,5896,0.48
99,6817,46.7
2,7017,1.88
46,8034,55.42
38,4418,82.08
81,7576,0.26
1,4792,60.59
30,1256,2.09
62,8048,57.89
77,0,83.57
15,145,43.22
82,8601,41.81
20,6123,20.63
57,3170,77.74
2,9821,96.16
24,6898,99.97
90,5611,98.74
93,755,60.57
57,8222,0.67
62,4512,42.17
17,3909,32.56
15,569,31.19
74,2505,4.42
99,1301,40.04
13,6518,83.94
96,8364,90.76
34,1654,50.24
29,9115,35.54
34,6421,5.36
69,717,66.69
65,9619,91.25
21,4546,22.73
56,3437,83.16
81,2983,93.76
98,5569,43.69
32,351,16.11
60,9595,58.84
57,5534,49.67
44,473,86.8
25,9583,44.45
95,6922,67.99
68,8482,50.24
12,5221,24.61
73,8191,21.14
27,4673,76.25
95,1935,96.55
58,6377,15.47
41,9511,47.47
65,9804,18.54
82,1931,83.43
77,1664,92.14
34,6858,75.51
86,3270,78.72
29,2772,90.91
51,3351,74.52
12,4136,40.43
32,718,79.26
62,4601,97.5
5,7111,9.49
29,1898,3.34
69,4784,75.26
5,671,3.1
32,2435,3.89
40,6380,74.78
58,1717,20.91
62,7255,69.72
75,1463,78.66
61,1881,82.01
8,2122,47.47
31,4539,83.35
29,255,9.83
12,3602,96.54
82,1129,90.71
21,1554,35.07
4,6701,85.92
45,2277,30.45
4,657,24.84
98,5477,58.11
77,7892,28.68
28,2518,70.47
89,5382,66.91
0,6837,93.49
80,4745,21.3
75,2686,24.27
69,7431,45.05
56,189,36.41
43,5117,7.24
65,2969,99.74
23,5551,98.72
50,9207,72.52
22,8984,68.32
49,819,47.95
96,8329,72.02
55,9955,44.25
1,457,59.57
93,1367,91.41
94,7330,17.52
37,4261,90.05
81,7993,59.75
82,4444,98.94
19,9998,47.42
22,8622,30.74
12,570,78.94
44,2444,95.61
82,7336,68.78
55,4945,65.71
19,6494,60.6
82,6781,74.47
38,8395,96.79
53,7488,71.53
24,1930,31.15
35,8960,36.22
39,9012,48.43
33,1460,52.94
8,2506,57.52
49,9635,31.1
78,8859,20.78
84,790,42.95
40,4648,21.37
66,8242,70.49
32,8388,42.22
24,2249,96.22
52,8521,40.13
95,9790,58.04
16,9570,32.15
61,9668,42.86
49,9990,85.14
58,5733,81.24
76,6164,44.14
44,7678,7.86
12,1697,18.29
46,5587,33.65
51,2140,1.21
12,8278,4.31
92,3167,11.57
27,5760,24.45
36,7381,6.39
81,6402,91.24
90,6259,57.42
40,941,76.48
58,2961,58.64
33,7993,3.25
37,1476,36.49
60,8711,97.25
33,2842,62.77
54,9260,28.58
5,9076,82.19
17,8586,24.13
26,8623,69.18
89,9160,54.11
86,6696,2.89
47,8760,99.48
52,9131,10.86
0,9920,93.8
35,2056,16.48
41,1985,64.13
40,4127,25.92
47,6931,25.22
59,6526,66.41
97,3009,48.19
92,7731,88.53
60,2028,44.48
43,7819,66.64
78,7968,31.85
59,4165,93.61
28,6606,92.11
91,5818,11.4
9,8206,25.99
97,1699,35.37
69,8957,89.86
12,610,11.42
71,9583,96.13
23,1469,10.86
52,9074,95.21
63,4912,5.1
54,1872,12.54
90,6453,56.99
9,3446,98.34
8,9422,81.53
58,5570,90.69
18,4622,85.31
97,2000,71.43
55,6763,37.74
27,1459,93.15
74,8527,73.39
68,4282,96.72
1,382,31.73
21,4101,71.97
68,9465,77.03
8,4108,10.24
45,5809,62.29
62,5627,44.83
5,5774,50.7
19,621,83.89
22,5523,73.01
64,9288,5.14
21,8461,27.47
54,4215,43.14
36,4823,14.9
66,9402,8.33
83,8247,76.63
58,8360,30.38
66,7341,99.85
34,5901,87.82
95,227,51.93
92,4014,7.47
54,5851,0.52
67,4212,72.79
38,2927,1.34
43,5067,73.27
67,1989,9.51
15,4512,87.14
68,6890,82.78
51,3257,41.91
21,2507,84.4
6,6418,37.95
67,9618,97.08
72,9640,8.12
23,226,59.44
21,2308,68.42
99,9525,65.94
50,7042,22.3
58,7886,42.06
31,256,17.58
96,7307,50.11
59,3467,86.66
11,4966,34.43
30,7339,9.14
45,2640,18.57
74,3001,32.92
15,2863,15.54
28,4041,0.54
92,6055,46.7
53,9455,40.89
3,2153,2.62
62,5185,35.39
33,9420,25.84
42,5042,98.3
46,9848,7.77
82,2645,38.53
82,756,88.66
82,3464,78.21
2,6090,30.87
23,4166,59.97
51,4004,52.94
45,3878,58.56
26,7781,77.74
77,4066,96.17
73,745,51.97
31,58,73.28
27,9937,83.52
43,7462,39.96
56,6598,24.91
72,9201,76
74,1836,91.61
27,3813,8.24
66,7842,27.12
80,8178,87.21
63,9168,48.7
96,9907,75.04
84,1001,22.55
61,3410,77.97
10,1300,8.14
6,7603,25.34
31,5962,19.87
2,8372,65.84
94,5983,2.37
52,2594,16.34
82,6410,0.4
36,5627,2.02
85,1132,29.12
53,6073,99.34
24,167,84.21
86,156,49.56
92,1453,98.21
37,1783,93.62
73,5031,15.28
97,6825,52.86
96,8054,84.25
59,3082,0.46
64,6148,70.53
11,9677,61
13,7183,81.81
53,2373,74.68
79,3213,12.52
40,9691,1.23
79,8816,20.92
32,8616,17.18
96,4201,62.3
98,8495,80.27
3,566,82.7
87,1331,96.74
82,7331,66.52
22,4649,86.76
91,2007,87.88
38,3621,6.91
70,3400,90.12
7,6094,7.1
89,3792,37.39
33,8405,66.47
2,9173,21.18
91,8014,76.84
85,7209,84.98
67,3273,78.09
38,1548,41.57
84,2777,82.33
56,488,56.69
30,2062,78.05
15,5173,68.38
4,7485,88.01
21,3666,3.11
34,1329,10.87
90,306,3.38
96,2685,5.04
24,7656,84.56
32,6973,6.21
84,2737,2.81
77,7139,92.52
81,4081,70.03
74,5323,33.65
65,3087,29.56
25,40,26.08
68,431,74.74
14,3819,40.8
9,2311,64.04
29,5678,50.09
15,748,19.18
62,9495,76.89
68,3577,65.69
24,2682,58.72
47,5328,25.79
23,1226,91.18
57,2471,17.85
95,8519,3.83
53,9412,67.58
92,9192,4.84
6,6730,33.73
72,7205,11.44
41,9927,14.23
6,7226,33.87
84,7872,5.65
75,1056,53.6
40,4794,12.62
40,9550,39.11
10,3159,78.65
63,5220,77.5
23,4310,79.89
37,8249,9.22
66,6862,92.8
98,1481,78.99
65,9095,33.84
62,8825,47.02
22,8678,99.54
33,8313,44.21
36,8480,71.87
0,6969,43.03
85,3873,90.69
65,51,87.87
84,1066,40.22
59,9276,67.92
60,67,33.66
15,114,97.99
71,5464,55.83
54,2184,95.45
84,8762,76.81
25,2183,23.81
71,1048,53.65
73,4789,92.19
69,4296,52.71
65,1421,60.49
3,4060,58.02
38,6284,35.37
5,5825,7.37
0,9870,41.39
36,5338,2.67
34,2471,33.49
69,1504,64.46
3,1501,11.46
27,118,71.68
93,9458,12.72
72,9482,38.05
75,7503,87.23
47,3655,74.91
29,5005,2.16
91,1020,69.03
14,3547,17.52
65,9101,85.61
1,615,12.1
84,5498,30.55
29,8208,79.03
29,1413,1.19
2,5279,48.73
27,3624,0.96
44,2476,67.14
9,996,68.05
64,3556,22.15
96,8538,37.71
56,7271,58.32
8,7239,61.26
68,4179,73.92
79,5022,55.41
0,9696,8.88
64,2349,1.31
41,1473,10.62
49,2966,52.29
21,5327,49.86
92,6796,44.66
17,1407,39.17
76,3836,68.65
13,3058,46.88
14,4120,39.91
73,4938,29.46
41,5615,45.34
8,3767,86.43
64,867,11.65
78,4030,83.85
29,1040,60.84
70,2673,18.72
14,7110,92.91
34,7557,68.88
81,4376,92.19
42,6178,72.61
82,2405,79.48
97,3160,14.78
1,2708,55.7
59,7715,56.16
12,7107,98.51
68,2057,62.96
0,7182,6.38
41,2671,21.53
14,7043,79.79
18,8401,46.56
16,6371,49.48
90,5184,4.98
49,3866,37.41
76,8507,24.79
9,3084,62.16
40,6452,15.65
64,7158,17.51
64,8830,62.03
45,2372,35.7
86,5017,79.6
5,1281,34.28
6,2914,79.15
42,7598,74.8
96,1065,91.2
90,438,58.67
32,8455,10.45
41,56,54.16
22,7604,35.07
73,9725,39.92
20,2121,56.64
71,6646,51.44
52,9175,70.38
13,4724,7.96
75,779,13.13
38,1312,61.29
73,1866,63.92
28,4650,25
9,7089,9.2
70,3792,43.61
30,521,69.68
64,478,67.39
50,3804,74.91
68,4293,86.47
23,8072,44.97
61,1194,93.71
19,6270,54.94
83,708,0.7
20,2026,30.04
13,32,48.85
6,7578,91.41
4,4252,77.43
34,8806,71.11
37,7269,25.6
76,1958,74.14
2,9940,0.78
69,1229,88.16
20,7209,88.3
83,7132,1.3
96,3651,14.32
9,2346,67.66
77,3417,47.48
22,1316,81.05
49,9534,56.35
4,5286,16.2
57,4920,90.9
86,4207,0.18
85,1969,3.32
33,7371,41.96
44,9957,90.09
90,6060,11.07
97,5037,42.5
97,6759,50.34
49,6917,48.86
16,455,66.51
69,75,52.27
9,2017,52.04
96,752,80.57
8,5006,93.71
95,4831,77.15
57,910,45.8
32,7507,82.3
91,7416,32.26
58,4112,66.7
6,5947,57.43
81,1910,76.93
42,4647,40.23
27,6802,46.64
75,223,95.4
62,2317,43.45
67,6519,37.67
46,9298,75.8
73,5289,25.01
26,5061,29.09
57,8326,68.5
47,6228,52.8
77,7541,17
64,4708,28.96
7,7660,62.3
84,7719,65.3
75,7952,46.91
20,8146,79.06
68,71,82.76
53,6286,11.41
68,6725,99.56
33,8730,75.13
76,7910,14.6
87,5174,13.01
55,9768,73.51
42,8992,75.96
43,1252,27.43
54,2452,57.85
4,6207,55.76
7,281,85.9
82,6580,39.42
11,8200,66.01
90,9702,4.18
38,6059,21.87
81,7733,66.86
33,5216,13.38
15,599,24.01
85,9717,30.5
13,5860,36.11
88,2413,57.94
37,6430,67.18
6,4951,26.13
93,5733,98.59
42,1567,56.81
32,6929,25.67
25,5536,79.08
18,338,44.32
97,7380,50.19
69,9690,13.9
96,6712,33.17
63,7965,74.44
43,6557,83.74
35,6354,29.72
86,2583,86.34
2,6676,0.93
14,5095,54.1
57,3902,96.59
51,4128,38.12
5,6212,69.08
56,2831,38.48
55,532,85.14
46,8561,91.3
63,7111,9
66,2858,34.35
81,9605,63.49
36,8659,28.7
70,4537,87.26
1,8023,62.27
20,6116,54.2
97,6306,42.95
60,1109,53.03
86,9139,27.38
57,2400,70.23
50,7062,25.95
34,7074,28.85
99,5119,63.69
62,2695,93.89
14,9312,92.67
39,9495,44.01
23,8231,62.87
94,1367,62.24
87,1858,58.82
46,7822,42.16
74,9403,20.43
8,7005,89.27
88,1358,13.75
94,3624,54.1
96,5921,67.64
71,2257,34.58
49,7339,30.12
68,5231,78.56
9,294,38.22
5,769,93.44
13,872,5.47
98,3386,86.86
14,6558,41.12
90,6024,9.76
97,5307,78.25
97,1574,42.85
10,7168,92.71
8,8193,54.97
57,816,96.24
2,6515,20.28
56,8384,65.95
94,4962,2.79
46,7970,76.34
4,3336,2.13
8,7243,42.99
9,299,60.28
37,419,32.92
61,2867,47.74
87,1500,75.18
14,9195,39.97
65,6234,81.12
6,9056,20.25
14,8883,41.94
20,5900,8.07
19,1141,12.98
0,1802,34.97
89,1922,15.43
80,9765,21.02
30,41,38.17
55,3787,21.14
2,6168,39.25
46,9046,14.37
34,1899,95.38
64,412,26.02
8,408,99.24
83,1778,79.37
94,6348,59.42
97,41,61.5
32,4572,21.35
0,7028,21.67
39,8850,64.22
10,3930,16.76
20,3580,98.92
2,7914,1.88
88,6892,63.26
49,6445,60.53
55,8077,32.39
64,1295,91.57
40,2661,90.31
49,5361,30.98
16,2493,10.79
24,1764,60.28
42,9876,56.26
37,9310,31.83
0,354,44.79
24,2735,1.11
93,4141,63.04
58,8783,18.4
34,7079,97.04
83,4883,65.16
56,3135,94.73
68,4068,8.65
16,7118,60.88
37,1993,5.65
4,9176,48.13
84,3816,30.84
52,4135,96.47
31,8688,50.76
96,1207,51.05
58,2578,2.88
68,8452,82.87
65,3942,19.02
49,5796,62.39
15,9855,36.47
31,3356,93.02
54,4301,41.04
41,7605,38.28
62,4077,3.42
50,3762,93.89
70,5638,49.96
8,3037,35.45
52,3515,20.01
21,8515,33.4
99,792,49.01
41,8755,24.75
61,9506,66.75
30,1410,74.74
47,5644,4.65
43,8888,64.1
24,1597,88
71,1382,78.75
72,3622,10.42
10,79,48.66
58,2806,4.33
62,6520,11.53
24,6039,15.09
69,7343,33.36
79,8731,10.41
40,3850,83.31
17,2885,74.74
81,2852,92.97
87,1896,20.96
73,2747,30.15
7,1089,33.51
8,867,93.69
92,2634,2.87
89,2598,51.11
71,7660,21.87
59,1918,76.98
28,6463,39.19
84,2106,18.08
19,4789,73.59
16,1214,58.23
40,262,59.89
55,2128,79.88
94,3045,94.64
76,2867,78.05
83,8291,86.81
6,1698,71.55
44,4775,19.13
8,5904,32.42
74,9053,82.43
6,6125,6.87
64,2883,94.1
67,8030,46.9
73,228,73.02
80,1996,32.73
0,7874,72.36
64,6030,67.19
17,5871,58.46
34,1851,78.23
26,968,8.48
82,7235,21.06
25,3513,46.47
11,1453,11.18
67,9928,64.05
94,22,11.84
84,2762,67.24
69,7778,82.35
7,2772,47.32
66,4668,42.78
67,8626,22.98
55,3968,55.54
0,2735,12.78
8,5060,89.69
65,4960,10.52
73,8850,33.88
54,9357,62.68
7,3386,11.53
58,8582,65.79
16,4479,25.42
91,6832,75.29
49,8063,97.32
86,5219,47.93
68,9210,48.67
43,8125,28.57
8,559,74.84
14,1944,18.12
13,3390,47.75
74,8787,57.16
11,6935,32.02
13,247,64.25
28,6701,34.35
31,2729,19.53
75,5747,1.91
43,2925,8.94
57,8033,48.72
55,224,71.97
46,6083,99.4
83,844,69.26
37,1601,8.01
31,5617,55.68
87,9319,86.69
30,7934,44.49
20,2684,47.55
6,9454,75.58
67,173,82.55
0,9803,91.46
17,8501,92.13
55,4667,44.83
81,1528,64.26
71,9437,95.44
93,5770,1.42
48,9291,11.85
15,4131,3.68
32,6739,87.22
62,8904,58.55
17,268,7.2
89,4243,44.48
14,9788,59.16
81,2110,64.51
7,6937,85.04
16,7994,88.71
81,9120,48.1
82,4325,78.7
46,9511,86.65
41,4142,58.27
14,839,54.37
95,4115,59.87
26,5230,40.04
20,8956,21.87
68,3570,88.3
57,5846,79.2
5,6937,68.09
52,7807,51.83
73,5661,76.99
94,3215,78.18
89,1810,16.24
82,6042,23.95
38,6508,32.38
1,2369,70.11
91,7372,3.45
39,7201,38.42
67,3466,92.33
74,1140,47.47
80,4733,34.71
6,5370,84.34
17,160,40.61
76,9725,62.87
63,1495,11.62
76,8781,80.53
13,1248,97.17
11,3162,58.31
62,8051,16.9
29,6707,11.46
80,2286,94.33
25,7823,60.04
78,4686,64.2
61,8708,46.86
86,6963,6.72
14,7994,49.98
40,7100,57.92
73,808,83.33
92,6024,67.01
33,1736,62.94
35,6037,56.93
38,8928,58.11
78,6813,28.51
80,1027,62.87
75,5312,99.34
22,610,29.35
91,6804,49.42
74,6258,80.06
62,3532,69.4
68,9014,4.32
66,5132,86.85
60,9809,26.01
65,6239,92.84
46,4552,29.46
40,1892,71.6
72,9881,80.4
35,3334,94.21
13,3401,60.04
14,2642,93.28
17,3087,20.72
90,3289,62.94
30,4872,79.39
36,3800,71.09
27,735,13.86
51,9368,9.96
79,8852,40.38
22,269,74.04
2,6990,84.5
50,8969,53.76
64,3492,13.34
97,7924,42.37
31,1135,29.04
50,6534,11.79
99,5119,78.48
21,4670,70.52
11,7998,37.48
21,6146,52.64
85,3850,65.31
42,903,44.39
37,4523,55.14
72,9309,95.3
39,3180,1.6
95,4768,47.69
49,7558,98.49
32,5757,85.76
18,755,22.82
52,1260,2.95
59,6846,78.26
71,3015,64.34
11,9133,87.26
27,3991,94.03
40,2860,39.8
12,6758,98.98
38,9846,94.31
17,8178,36.62
5,6513,37.17
2,4725,75.25
31,4518,23.59
35,9841,42.79
76,8313,35.3
19,6807,92.88
94,7433,81.32
49,3087,5.38
75,13,80.52
9,8143,58.65
76,3144,14.25
36,9607,57.62
82,2880,41.61
26,5924,44.9
39,9137,26.99
72,7655,75.62
65,9001,43.48
21,3264,82.31
79,789,71.44
95,8695,99.11
44,761,31.11
91,5374,77.66
